subject,relationship_imp,relationship,emotion_type,action,emotion_intensity,mb_violation_us,mb_violation_cn,perspective,culture
437,75,sib,guilt,NoShareReward,100,14051.7675,15413.025,agent,cn
437,75,sib,guilt,RefuseCompensation,0,8217.26805,9132.72226,agent,cn
437,75,sib,guilt,NoCompensate4Help,86,11605.7883,12569.4565,agent,cn
438,100,teach,guilt,ComplainTroubles,59.5,13250.8967,13464.251,agent,cn
438,100,teach,guilt,NoInvest4Needs,96,15320.7271,15651.0526,agent,cn
438,100,teach,guilt,NoTimeCompany,66.5,14098.4804,14427.2599,agent,cn
438,100,teach,guilt,ExpressDisagree,17.5,14375.6954,14146.2771,agent,cn
438,100,teach,guilt,RefuseTaskInstruct,42.5,15686.5543,15258.2151,agent,cn
438,100,teach,guilt,PursueOwnAction,40,15501.7369,15142.5656,agent,cn
438,100,teach,guilt,AvoidSex,0,9007.2328,10350.7307,agent,cn
438,100,teach,guilt,DateOthers,9,12933.554,13811.0917,agent,cn
438,100,teach,guilt,InvestRelationship,42.5,13181.1771,14305.8453,agent,cn
438,100,teach,guilt,NoShareReward,65,15403.9067,15677.8745,agent,cn
438,100,teach,guilt,RefuseCompensation,49.5,9260.7801,9622.83698,agent,cn
438,100,teach,guilt,NoCompensate4Help,86.5,12450.5289,12882.2365,agent,cn
440,100,closefr,guilt,ComplainTroubles,0,13009.9168,14568.8643,agent,cn
440,100,closefr,guilt,NoInvest4Needs,85,15527.707,17063.0867,agent,cn
440,100,closefr,guilt,NoTimeCompany,100,14196.6891,15676.4111,agent,cn
440,100,closefr,guilt,ExpressDisagree,90,12308.9208,14736.2894,agent,cn
440,100,closefr,guilt,RefuseTaskInstruct,50,13006.9719,15676.1301,agent,cn
440,100,closefr,guilt,PursueOwnAction,50,12966.8751,15634.1795,agent,cn
440,100,closefr,guilt,AvoidSex,0,10146.0801,11569.1617,agent,cn
440,100,closefr,guilt,DateOthers,0,13179.8938,15078.9228,agent,cn
440,100,closefr,guilt,InvestRelationship,0,14114.1563,15090.8637,agent,cn
440,100,closefr,guilt,NoShareReward,100,14568.5121,16242.6051,agent,cn
440,100,closefr,guilt,RefuseCompensation,35,8337.89462,9538.16845,agent,cn
440,100,closefr,guilt,NoCompensate4Help,100,11996.4049,13197.9696,agent,cn
441,100,closefr,guilt,ComplainTroubles,95,13009.9168,14568.8643,agent,cn
441,100,closefr,guilt,NoInvest4Needs,85,15527.707,17063.0867,agent,cn
441,100,closefr,guilt,NoTimeCompany,80,14196.6891,15676.4111,agent,cn
441,100,closefr,guilt,ExpressDisagree,60,12308.9208,14736.2894,agent,cn
441,100,closefr,guilt,RefuseTaskInstruct,55,13006.9719,15676.1301,agent,cn
441,100,closefr,guilt,PursueOwnAction,50,12966.8751,15634.1795,agent,cn
441,100,closefr,guilt,AvoidSex,0,10146.0801,11569.1617,agent,cn
441,100,closefr,guilt,DateOthers,0,13179.8938,15078.9228,agent,cn
441,100,closefr,guilt,InvestRelationship,60,14114.1563,15090.8637,agent,cn
441,100,closefr,guilt,NoShareReward,57.5,14568.5121,16242.6051,agent,cn
441,100,closefr,guilt,RefuseCompensation,55,8337.89462,9538.16845,agent,cn
441,100,closefr,guilt,NoCompensate4Help,80,11996.4049,13197.9696,agent,cn
446,90,closefr,guilt,ComplainTroubles,100,13009.9168,14568.8643,agent,cn
446,90,closefr,guilt,NoInvest4Needs,100,15527.707,17063.0867,agent,cn
446,90,closefr,guilt,NoTimeCompany,100,14196.6891,15676.4111,agent,cn
446,90,closefr,guilt,ExpressDisagree,100,12308.9208,14736.2894,agent,cn
446,90,closefr,guilt,RefuseTaskInstruct,95,13006.9719,15676.1301,agent,cn
446,90,closefr,guilt,PursueOwnAction,45,12966.8751,15634.1795,agent,cn
446,90,closefr,guilt,AvoidSex,0,10146.0801,11569.1617,agent,cn
446,90,closefr,guilt,DateOthers,63.5,13179.8938,15078.9228,agent,cn
446,90,closefr,guilt,InvestRelationship,60,14114.1563,15090.8637,agent,cn
446,90,closefr,guilt,NoShareReward,100,14568.5121,16242.6051,agent,cn
446,90,closefr,guilt,RefuseCompensation,0,8337.89462,9538.16845,agent,cn
446,90,closefr,guilt,NoCompensate4Help,100,11996.4049,13197.9696,agent,cn
447,100,parentchild,guilt,ComplainTroubles,66,17054.6709,17183.2031,agent,cn
447,100,parentchild,guilt,NoInvest4Needs,82.5,20254.7666,20103.0203,agent,cn
447,100,parentchild,guilt,NoTimeCompany,68,18568.0546,18514.1429,agent,cn
447,100,parentchild,guilt,ExpressDisagree,35,15768.6394,17008.1979,agent,cn
447,100,parentchild,guilt,RefuseTaskInstruct,35.5,16114.4867,17732.9468,agent,cn
447,100,parentchild,guilt,PursueOwnAction,42,16318.7341,17846.136,agent,cn
447,100,parentchild,guilt,AvoidSex,34,15975.8681,15630.4138,agent,cn
447,100,parentchild,guilt,DateOthers,22.5,18925.9875,18981.5446,agent,cn
447,100,parentchild,guilt,InvestRelationship,36.5,18135.5037,18133.0197,agent,cn
447,100,parentchild,guilt,NoShareReward,92.5,17746.8323,18546.9259,agent,cn
447,100,parentchild,guilt,RefuseCompensation,30,9953.39147,10949.6146,agent,cn
447,100,parentchild,guilt,NoCompensate4Help,70,14408.8117,15084.202,agent,cn
448,100,romantic,guilt,ComplainTroubles,20,13320.1303,12315.8086,agent,cn
448,100,romantic,guilt,NoInvest4Needs,40,15696.5259,14407.4318,agent,cn
448,100,romantic,guilt,NoTimeCompany,60,14501.5207,13194.8824,agent,cn
448,100,romantic,guilt,ExpressDisagree,60,13394.8032,12653.2955,agent,cn
448,100,romantic,guilt,RefuseTaskInstruct,60,14465.7573,13568.2471,agent,cn
448,100,romantic,guilt,PursueOwnAction,50,14315.417,13487.9529,agent,cn
448,100,romantic,guilt,AvoidSex,50,10940.0444,8773.47964,agent,cn
448,100,romantic,guilt,DateOthers,60,13970.0369,12150.3721,agent,cn
448,100,romantic,guilt,InvestRelationship,60,16434.0704,11898.9656,agent,cn
448,100,romantic,guilt,NoShareReward,60,16632.7844,13536.1654,agent,cn
448,100,romantic,guilt,RefuseCompensation,45,10831.8921,7639.88149,agent,cn
448,100,romantic,guilt,NoCompensate4Help,70,14287.1024,10786.2478,agent,cn
451,80,dr,guilt,ComplainTroubles,5,11968.6744,12295.1416,agent,cn
451,80,dr,guilt,NoInvest4Needs,60,13838.4826,14401.6383,agent,cn
451,80,dr,guilt,NoTimeCompany,25,12817.1045,13231.867,agent,cn
451,80,dr,guilt,ExpressDisagree,35,13065.0731,12525.6636,agent,cn
451,80,dr,guilt,RefuseTaskInstruct,30,14378.0373,13408.5829,agent,cn
451,80,dr,guilt,PursueOwnAction,10,14154.4514,13335.519,agent,cn
451,80,dr,guilt,AvoidSex,0,8757.86265,9443.76658,agent,cn
451,80,dr,guilt,DateOthers,30,12071.533,12535.9697,agent,cn
451,80,dr,guilt,InvestRelationship,0,13759.4766,12859.6186,agent,cn
451,80,dr,guilt,NoShareReward,56.5,15120.3275,13953.1684,agent,cn
451,80,dr,guilt,RefuseCompensation,0,9919.78961,8273.56871,agent,cn
451,80,dr,guilt,NoCompensate4Help,30,12762.6565,11389.9224,agent,cn
452,70,sib,guilt,ComplainTroubles,53.5,12027.5424,13357.7274,agent,cn
452,70,sib,guilt,NoInvest4Needs,71.5,14291.9479,15638.1678,agent,cn
452,70,sib,guilt,NoTimeCompany,55,13070.4353,14354.3019,agent,cn
452,70,sib,guilt,ExpressDisagree,57.5,11859.4523,13810.8324,agent,cn
452,70,sib,guilt,RefuseTaskInstruct,46.5,12811.272,14935.943,agent,cn
452,70,sib,guilt,PursueOwnAction,59.5,12660.6072,14789.9077,agent,cn
452,70,sib,guilt,AvoidSex,0,8260.95446,9464.75028,agent,cn
452,70,sib,guilt,DateOthers,0,11558.9583,13150.3365,agent,cn
452,70,sib,guilt,InvestRelationship,0,12983.2649,13810.1762,agent,cn
452,70,sib,guilt,NoShareReward,98,14051.7675,15413.025,agent,cn
452,70,sib,guilt,RefuseCompensation,39.5,8217.26805,9132.72226,agent,cn
452,70,sib,guilt,NoCompensate4Help,63.5,11605.7883,12569.4565,agent,cn
453,85,teach,guilt,ComplainTroubles,100,13250.8967,13464.251,agent,cn
453,85,teach,guilt,NoInvest4Needs,31.5,15320.7271,15651.0526,agent,cn
453,85,teach,guilt,NoTimeCompany,63.5,14098.4804,14427.2599,agent,cn
453,85,teach,guilt,ExpressDisagree,84.5,14375.6954,14146.2771,agent,cn
453,85,teach,guilt,RefuseTaskInstruct,41,15686.5543,15258.2151,agent,cn
453,85,teach,guilt,PursueOwnAction,15,15501.7369,15142.5656,agent,cn
453,85,teach,guilt,AvoidSex,0,9007.2328,10350.7307,agent,cn
453,85,teach,guilt,DateOthers,0,12933.554,13811.0917,agent,cn
453,85,teach,guilt,InvestRelationship,87.5,13181.1771,14305.8453,agent,cn
453,85,teach,guilt,NoShareReward,97.5,15403.9067,15677.8745,agent,cn
453,85,teach,guilt,RefuseCompensation,2.5,9260.7801,9622.83698,agent,cn
453,85,teach,guilt,NoCompensate4Help,56.5,12450.5289,12882.2365,agent,cn
454,75,fwb,guilt,ComplainTroubles,0,15020.9117,16715.5067,agent,cn
454,75,fwb,guilt,NoInvest4Needs,50,17750.008,19487.3272,agent,cn
454,75,fwb,guilt,NoTimeCompany,40,16358.298,17990.7794,agent,cn
454,75,fwb,guilt,ExpressDisagree,0,14322.1487,16798.2567,agent,cn
454,75,fwb,guilt,RefuseTaskInstruct,0,14875.7745,17603.6416,agent,cn
454,75,fwb,guilt,PursueOwnAction,25,14968.6761,17685.5195,agent,cn
454,75,fwb,guilt,AvoidSex,25,14239.6933,15363.3689,agent,cn
454,75,fwb,guilt,DateOthers,0,16840.5101,18607.2842,agent,cn
454,75,fwb,guilt,InvestRelationship,25,17355.4111,18125.9792,agent,cn
454,75,fwb,guilt,NoShareReward,70,16833.148,18487.9287,agent,cn
454,75,fwb,guilt,RefuseCompensation,0,10290.9357,11262.7831,agent,cn
454,75,fwb,guilt,NoCompensate4Help,50,14094.8442,15187.2663,agent,cn
455,100,teach,guilt,ComplainTroubles,93.5,13250.8967,13464.251,agent,cn
455,100,teach,guilt,NoInvest4Needs,77.5,15320.7271,15651.0526,agent,cn
455,100,teach,guilt,NoTimeCompany,21.5,14098.4804,14427.2599,agent,cn
455,100,teach,guilt,ExpressDisagree,40,14375.6954,14146.2771,agent,cn
455,100,teach,guilt,RefuseTaskInstruct,14,15686.5543,15258.2151,agent,cn
455,100,teach,guilt,PursueOwnAction,29.5,15501.7369,15142.5656,agent,cn
455,100,teach,guilt,AvoidSex,0,9007.2328,10350.7307,agent,cn
455,100,teach,guilt,DateOthers,0.5,12933.554,13811.0917,agent,cn
455,100,teach,guilt,InvestRelationship,35,13181.1771,14305.8453,agent,cn
455,100,teach,guilt,NoShareReward,88.5,15403.9067,15677.8745,agent,cn
455,100,teach,guilt,RefuseCompensation,17.5,9260.7801,9622.83698,agent,cn
455,100,teach,guilt,NoCompensate4Help,20.5,12450.5289,12882.2365,agent,cn
459,50,acq,guilt,ComplainTroubles,49.5,12321.4251,16769.7726,agent,cn
459,50,acq,guilt,NoInvest4Needs,32.5,14422.9379,19543.4939,agent,cn
459,50,acq,guilt,NoTimeCompany,51.5,13337.9181,18058.1139,agent,cn
459,50,acq,guilt,ExpressDisagree,47.5,12658.9855,17115.7847,agent,cn
459,50,acq,guilt,RefuseTaskInstruct,53,13676.0885,18168.0439,agent,cn
459,50,acq,guilt,PursueOwnAction,46.5,13546.8284,18149.6808,agent,cn
459,50,acq,guilt,AvoidSex,56.5,10117.9226,14717.16,agent,cn
459,50,acq,guilt,DateOthers,56,12977.3462,18264.4178,agent,cn
459,50,acq,guilt,InvestRelationship,51,14749.7914,18720.6125,agent,cn
459,50,acq,guilt,NoShareReward,50,15200.4614,19316.2764,agent,cn
459,50,acq,guilt,RefuseCompensation,53,9872.5814,12071.5824,agent,cn
459,50,acq,guilt,NoCompensate4Help,53.5,12942.4314,16057.2228,agent,cn
461,78,romantic,guilt,ComplainTroubles,0,13320.1303,12315.8086,agent,cn
461,78,romantic,guilt,NoInvest4Needs,50,15696.5259,14407.4318,agent,cn
461,78,romantic,guilt,NoTimeCompany,0,14501.5207,13194.8824,agent,cn
461,78,romantic,guilt,ExpressDisagree,50,13394.8032,12653.2955,agent,cn
461,78,romantic,guilt,RefuseTaskInstruct,32,14465.7573,13568.2471,agent,cn
461,78,romantic,guilt,PursueOwnAction,0,14315.417,13487.9529,agent,cn
461,78,romantic,guilt,AvoidSex,0,10940.0444,8773.47964,agent,cn
461,78,romantic,guilt,DateOthers,100,13970.0369,12150.3721,agent,cn
461,78,romantic,guilt,InvestRelationship,100,16434.0704,11898.9656,agent,cn
461,78,romantic,guilt,NoShareReward,0,16632.7844,13536.1654,agent,cn
461,78,romantic,guilt,RefuseCompensation,0,10831.8921,7639.88149,agent,cn
461,78,romantic,guilt,NoCompensate4Help,50,14287.1024,10786.2478,agent,cn
463,50,parentchild,guilt,ComplainTroubles,56.5,17054.6709,17183.2031,agent,cn
463,50,parentchild,guilt,NoInvest4Needs,67.5,20254.7666,20103.0203,agent,cn
463,50,parentchild,guilt,NoTimeCompany,67.5,18568.0546,18514.1429,agent,cn
463,50,parentchild,guilt,ExpressDisagree,57,15768.6394,17008.1979,agent,cn
463,50,parentchild,guilt,RefuseTaskInstruct,38.5,16114.4867,17732.9468,agent,cn
463,50,parentchild,guilt,PursueOwnAction,54,16318.7341,17846.136,agent,cn
463,50,parentchild,guilt,AvoidSex,0,15975.8681,15630.4138,agent,cn
463,50,parentchild,guilt,DateOthers,43.5,18925.9875,18981.5446,agent,cn
463,50,parentchild,guilt,InvestRelationship,0,18135.5037,18133.0197,agent,cn
463,50,parentchild,guilt,NoShareReward,73.5,17746.8323,18546.9259,agent,cn
463,50,parentchild,guilt,RefuseCompensation,1.5,9953.39147,10949.6146,agent,cn
463,50,parentchild,guilt,NoCompensate4Help,61,14408.8117,15084.202,agent,cn
466,100,teach,guilt,ComplainTroubles,7.5,13250.8967,13464.251,agent,cn
466,100,teach,guilt,NoInvest4Needs,41.5,15320.7271,15651.0526,agent,cn
466,100,teach,guilt,NoTimeCompany,8.5,14098.4804,14427.2599,agent,cn
466,100,teach,guilt,ExpressDisagree,73,14375.6954,14146.2771,agent,cn
466,100,teach,guilt,RefuseTaskInstruct,35,15686.5543,15258.2151,agent,cn
466,100,teach,guilt,PursueOwnAction,51.5,15501.7369,15142.5656,agent,cn
466,100,teach,guilt,AvoidSex,0.5,9007.2328,10350.7307,agent,cn
466,100,teach,guilt,DateOthers,0,12933.554,13811.0917,agent,cn
466,100,teach,guilt,InvestRelationship,40,13181.1771,14305.8453,agent,cn
466,100,teach,guilt,NoShareReward,63.5,15403.9067,15677.8745,agent,cn
466,100,teach,guilt,RefuseCompensation,0,9260.7801,9622.83698,agent,cn
466,100,teach,guilt,NoCompensate4Help,12,12450.5289,12882.2365,agent,cn
468,100,dr,guilt,ComplainTroubles,70,11968.6744,12295.1416,agent,cn
468,100,dr,guilt,NoInvest4Needs,55,13838.4826,14401.6383,agent,cn
468,100,dr,guilt,NoTimeCompany,0,12817.1045,13231.867,agent,cn
468,100,dr,guilt,ExpressDisagree,80,13065.0731,12525.6636,agent,cn
468,100,dr,guilt,RefuseTaskInstruct,60,14378.0373,13408.5829,agent,cn
468,100,dr,guilt,PursueOwnAction,80,14154.4514,13335.519,agent,cn
468,100,dr,guilt,AvoidSex,0,8757.86265,9443.76658,agent,cn
468,100,dr,guilt,DateOthers,0,12071.533,12535.9697,agent,cn
468,100,dr,guilt,InvestRelationship,0,13759.4766,12859.6186,agent,cn
468,100,dr,guilt,NoShareReward,55,15120.3275,13953.1684,agent,cn
468,100,dr,guilt,RefuseCompensation,0,9919.78961,8273.56871,agent,cn
468,100,dr,guilt,NoCompensate4Help,50,12762.6565,11389.9224,agent,cn
469,81,acq,guilt,ComplainTroubles,100,12321.4251,16769.7726,agent,cn
469,81,acq,guilt,NoInvest4Needs,100,14422.9379,19543.4939,agent,cn
469,81,acq,guilt,NoTimeCompany,79,13337.9181,18058.1139,agent,cn
469,81,acq,guilt,ExpressDisagree,85.5,12658.9855,17115.7847,agent,cn
469,81,acq,guilt,RefuseTaskInstruct,35.5,13676.0885,18168.0439,agent,cn
469,81,acq,guilt,PursueOwnAction,58.5,13546.8284,18149.6808,agent,cn
469,81,acq,guilt,AvoidSex,35,10117.9226,14717.16,agent,cn
469,81,acq,guilt,DateOthers,70.5,12977.3462,18264.4178,agent,cn
469,81,acq,guilt,InvestRelationship,80,14749.7914,18720.6125,agent,cn
469,81,acq,guilt,NoShareReward,100,15200.4614,19316.2764,agent,cn
469,81,acq,guilt,RefuseCompensation,0,9872.5814,12071.5824,agent,cn
469,81,acq,guilt,NoCompensate4Help,59.5,12942.4314,16057.2228,agent,cn
472,100,acq,guilt,ComplainTroubles,54.5,12321.4251,16769.7726,agent,cn
472,100,acq,guilt,NoInvest4Needs,81.5,14422.9379,19543.4939,agent,cn
472,100,acq,guilt,NoTimeCompany,92.5,13337.9181,18058.1139,agent,cn
472,100,acq,guilt,ExpressDisagree,71.5,12658.9855,17115.7847,agent,cn
472,100,acq,guilt,RefuseTaskInstruct,33,13676.0885,18168.0439,agent,cn
472,100,acq,guilt,PursueOwnAction,41.5,13546.8284,18149.6808,agent,cn
472,100,acq,guilt,AvoidSex,26,10117.9226,14717.16,agent,cn
472,100,acq,guilt,DateOthers,49.5,12977.3462,18264.4178,agent,cn
472,100,acq,guilt,InvestRelationship,61,14749.7914,18720.6125,agent,cn
472,100,acq,guilt,NoShareReward,92,15200.4614,19316.2764,agent,cn
472,100,acq,guilt,RefuseCompensation,4.5,9872.5814,12071.5824,agent,cn
472,100,acq,guilt,NoCompensate4Help,84.5,12942.4314,16057.2228,agent,cn
474,74,dr,guilt,ComplainTroubles,12.5,11968.6744,12295.1416,agent,cn
474,74,dr,guilt,NoInvest4Needs,100,13838.4826,14401.6383,agent,cn
474,74,dr,guilt,NoTimeCompany,100,12817.1045,13231.867,agent,cn
474,74,dr,guilt,ExpressDisagree,18,13065.0731,12525.6636,agent,cn
474,74,dr,guilt,RefuseTaskInstruct,0,14378.0373,13408.5829,agent,cn
474,74,dr,guilt,PursueOwnAction,74,14154.4514,13335.519,agent,cn
474,74,dr,guilt,AvoidSex,39.5,8757.86265,9443.76658,agent,cn
474,74,dr,guilt,DateOthers,100,12071.533,12535.9697,agent,cn
474,74,dr,guilt,InvestRelationship,100,13759.4766,12859.6186,agent,cn
474,74,dr,guilt,NoShareReward,100,15120.3275,13953.1684,agent,cn
474,74,dr,guilt,RefuseCompensation,0,9919.78961,8273.56871,agent,cn
474,74,dr,guilt,NoCompensate4Help,10.5,12762.6565,11389.9224,agent,cn
476,100,closefr,guilt,ComplainTroubles,64.5,13009.9168,14568.8643,agent,cn
476,100,closefr,guilt,NoInvest4Needs,100,15527.707,17063.0867,agent,cn
476,100,closefr,guilt,NoTimeCompany,71,14196.6891,15676.4111,agent,cn
476,100,closefr,guilt,ExpressDisagree,11.5,12308.9208,14736.2894,agent,cn
476,100,closefr,guilt,RefuseTaskInstruct,1.5,13006.9719,15676.1301,agent,cn
476,100,closefr,guilt,PursueOwnAction,61.5,12966.8751,15634.1795,agent,cn
476,100,closefr,guilt,AvoidSex,0,10146.0801,11569.1617,agent,cn
476,100,closefr,guilt,DateOthers,1,13179.8938,15078.9228,agent,cn
476,100,closefr,guilt,InvestRelationship,7,14114.1563,15090.8637,agent,cn
476,100,closefr,guilt,NoShareReward,100,14568.5121,16242.6051,agent,cn
476,100,closefr,guilt,RefuseCompensation,0,8337.89462,9538.16845,agent,cn
476,100,closefr,guilt,NoCompensate4Help,64,11996.4049,13197.9696,agent,cn
477,24,fwb,guilt,ComplainTroubles,85.5,15020.9117,16715.5067,agent,cn
477,24,fwb,guilt,NoInvest4Needs,63.5,17750.008,19487.3272,agent,cn
477,24,fwb,guilt,NoTimeCompany,59.5,16358.298,17990.7794,agent,cn
477,24,fwb,guilt,ExpressDisagree,50,14322.1487,16798.2567,agent,cn
477,24,fwb,guilt,RefuseTaskInstruct,38.5,14875.7745,17603.6416,agent,cn
477,24,fwb,guilt,PursueOwnAction,27.5,14968.6761,17685.5195,agent,cn
477,24,fwb,guilt,AvoidSex,50,14239.6933,15363.3689,agent,cn
477,24,fwb,guilt,DateOthers,66.5,16840.5101,18607.2842,agent,cn
477,24,fwb,guilt,InvestRelationship,60,17355.4111,18125.9792,agent,cn
477,24,fwb,guilt,NoShareReward,93,16833.148,18487.9287,agent,cn
477,24,fwb,guilt,RefuseCompensation,10,10290.9357,11262.7831,agent,cn
477,24,fwb,guilt,NoCompensate4Help,69,14094.8442,15187.2663,agent,cn
478,100,fwb,guilt,ComplainTroubles,53,15020.9117,16715.5067,agent,cn
478,100,fwb,guilt,NoInvest4Needs,93,17750.008,19487.3272,agent,cn
478,100,fwb,guilt,NoTimeCompany,100,16358.298,17990.7794,agent,cn
478,100,fwb,guilt,ExpressDisagree,92,14322.1487,16798.2567,agent,cn
478,100,fwb,guilt,RefuseTaskInstruct,91.5,14875.7745,17603.6416,agent,cn
478,100,fwb,guilt,PursueOwnAction,90,14968.6761,17685.5195,agent,cn
478,100,fwb,guilt,AvoidSex,67,14239.6933,15363.3689,agent,cn
478,100,fwb,guilt,DateOthers,100,16840.5101,18607.2842,agent,cn
478,100,fwb,guilt,InvestRelationship,100,17355.4111,18125.9792,agent,cn
478,100,fwb,guilt,NoShareReward,88.5,16833.148,18487.9287,agent,cn
478,100,fwb,guilt,RefuseCompensation,13.5,10290.9357,11262.7831,agent,cn
478,100,fwb,guilt,NoCompensate4Help,90,14094.8442,15187.2663,agent,cn
485,70,fwb,guilt,ComplainTroubles,14,15020.9117,16715.5067,agent,cn
485,70,fwb,guilt,NoInvest4Needs,76.5,17750.008,19487.3272,agent,cn
485,70,fwb,guilt,NoTimeCompany,80.5,16358.298,17990.7794,agent,cn
485,70,fwb,guilt,ExpressDisagree,17,14322.1487,16798.2567,agent,cn
485,70,fwb,guilt,RefuseTaskInstruct,71,14875.7745,17603.6416,agent,cn
485,70,fwb,guilt,PursueOwnAction,66,14968.6761,17685.5195,agent,cn
485,70,fwb,guilt,AvoidSex,51.5,14239.6933,15363.3689,agent,cn
485,70,fwb,guilt,DateOthers,100,16840.5101,18607.2842,agent,cn
485,70,fwb,guilt,InvestRelationship,80.5,17355.4111,18125.9792,agent,cn
485,70,fwb,guilt,NoShareReward,80,16833.148,18487.9287,agent,cn
485,70,fwb,guilt,RefuseCompensation,70.5,10290.9357,11262.7831,agent,cn
485,70,fwb,guilt,NoCompensate4Help,88.5,14094.8442,15187.2663,agent,cn
489,75,closefr,guilt,ComplainTroubles,60,13009.9168,14568.8643,agent,cn
489,75,closefr,guilt,NoInvest4Needs,57.5,15527.707,17063.0867,agent,cn
489,75,closefr,guilt,NoTimeCompany,58.5,14196.6891,15676.4111,agent,cn
489,75,closefr,guilt,ExpressDisagree,41.5,12308.9208,14736.2894,agent,cn
489,75,closefr,guilt,RefuseTaskInstruct,48.5,13006.9719,15676.1301,agent,cn
489,75,closefr,guilt,PursueOwnAction,43.5,12966.8751,15634.1795,agent,cn
489,75,closefr,guilt,AvoidSex,49,10146.0801,11569.1617,agent,cn
489,75,closefr,guilt,DateOthers,58,13179.8938,15078.9228,agent,cn
489,75,closefr,guilt,InvestRelationship,54,14114.1563,15090.8637,agent,cn
489,75,closefr,guilt,NoShareReward,59.5,14568.5121,16242.6051,agent,cn
489,75,closefr,guilt,RefuseCompensation,40.5,8337.89462,9538.16845,agent,cn
489,75,closefr,guilt,NoCompensate4Help,38.5,11996.4049,13197.9696,agent,cn
490,100,romantic,guilt,ComplainTroubles,66.5,13320.1303,12315.8086,agent,cn
490,100,romantic,guilt,NoInvest4Needs,71,15696.5259,14407.4318,agent,cn
490,100,romantic,guilt,NoTimeCompany,50.5,14501.5207,13194.8824,agent,cn
490,100,romantic,guilt,ExpressDisagree,70,13394.8032,12653.2955,agent,cn
